text1,text2,label
"What compilers are available on Summit?
","The following compilers are available on Summit:

XL: IBM XL Compilers (loaded by default)

LLVM: LLVM compiler infrastructure

PGI: Portland Group compiler suite

NVHPC: Nvidia HPC SDK compiler suite

GNU: GNU Compiler Collection

NVCC: CUDA C compiler

PGI was bought out by Nvidia and have rebranded their compilers, incorporating them into the NVHPC compiler suite. There will be no more new releases of the PGI compilers.",4.562569838652967
"What compilers are available on Summit?
","The E4S software list is installed along side the existing software on Summit and can be access via lmod modulefiles.

To access the installed software, load the desired compiler via:

module load < compiler/version >
.. ie ..
module load gcc/9.1.0
.. or ..
module load gcc/7.5.0

Then use module avail to see the installed list of packages.

List of installed packages on Summit for E4S release 21.08:",4.315925429636317
"What compilers are available on Summit?
","Connect to Summit and navigate to your project space

For the following examples, we'll use the MiniWeather application: https://github.com/mrnorman/miniWeather

$ git clone https://github.com/mrnorman/miniWeather.git

We'll use the PGI compiler; this application supports serial, MPI, MPI+OpenMP, and MPI+OpenACC

$ module load pgi
$ module load parallel-netcdf

Different compilations for Serial, MPI, MPI+OpenMP, and MPI+OpenACC:

$ module load cmake
$ cd miniWeather/c/build
$ ./cmake_summit_pgi.sh
$ make serial
$ make mpi
$ make openmp
$ make openacc",4.286988239875909
"Is there a way to increase the resource limits for my user on Summit?
","Because the login nodes are resources shared by all Summit users, we utilize cgroups to help better ensure resource availability for all users of the shared nodes. By default each user is limited to 16 hardware-threads, 16GB of memory, and 1 GPU.  Please note that limits are set per user and not individual login sessions. All user processes on a node are contained within a single cgroup and share the cgroup's limits.",4.253178925814267
"Is there a way to increase the resource limits for my user on Summit?
","In addition to this Summit User Guide, there are other sources of documentation, instruction, and tutorials that could be useful for Summit users.",4.1889381853535
"Is there a way to increase the resource limits for my user on Summit?
","Summit is connected to an IBM Spectrum Scale™ filesystem providing 250PB of storage capacity with a peak write speed of 2.5 TB/s. Summit also has access to the center-wide NFS-based filesystem (which provides user and project home areas) and has access to the center’s High Performance Storage System (HPSS) for user and project archival storage.

Summit is running Red Hat Enterprise Linux (RHEL) version 8.2.",4.165832751855133
"How can I access the MinIO server?
","You can also go to it by logging into the Marble GUI. Once logged in, go to Networking->Routes and click the URL in the ""Location"" column of your MinIO applications row.

You will be greeted with the NCCS SSO page. Continue through that with your normal NCCS login credentials.

After the NCCS login, you will be greeted with MinIO's login page. Here you will enter the access-key and secret-key you created with the secret-token.yaml file.

At this point, you should be inside the MinIO Browser.",4.392749564035676
"How can I access the MinIO server?
","MinIO is a high-performance software-defined object storage suite that enables the ability to easily deploy cloud-native data infrastructure for various data workloads. In this example we are deploying a simple, standalone implementation of MinIO on our cloud-native platform, Slate (https://docs.olcf.ornl.gov/systems/minio.html#slate_overview).

This service will only be accessible from inside of ORNL's network.

If your project requires an externally facing service available to the Internet, please contact User Assistance by submitting a help ticket. There is a process to get such approval.",4.302510531747393
"How can I access the MinIO server?
","Depending on you how configured your deployment, this could be your NFS or GPFS project space or an isolated volume dedicated/isolated to this MinIO server.

Within the GUI you can create buckets and upload/download data. If you are running this on NFS or GPFS the bucket will map to a directory.",4.249832385049382
"How do I create a workflow in libEnsemble?
","libEnsemble is a complete https://docs.olcf.ornl.gov/systems/libensemble.html#Python<py-index> toolkit for steering dynamic ensembles of calculations. Workflows are highly portable and detect/integrate heterogeneous resources with little effort. For instance, libEnsemble can automatically detect, assign, and reassign allocated processors and GPUs to ensemble members.",4.300201961218939
"How do I create a workflow in libEnsemble?
","Users select or supply generator and simulator functions to express their ensembles; the generator typically steers the ensemble based on prior simulator results. Such functions can also launch and monitor external executables at any scale.

Begin by loading the python module:

$ module load cray-python

libEnsemble is available on PyPI, conda-forge, the xSDK, and E4S. Most users install libEnsemble via pip:

$ pip install libensemble",4.203514034733172
"How do I create a workflow in libEnsemble?
","See this video for an example workflow on https://docs.olcf.ornl.gov/systems/libensemble.html#Spock<spock-quick-start-guide>. The channel will soon publish a Frontier-specific guide.

import numpy as np
from tutorial_gen import gen_random_sample
from tutorial_sim import sim_find_sine

from libensemble.libE import libE
from libensemble.tools import add_unique_random_streams

libE_specs = {""nworkers"": 4, ""comms"": ""local""}",4.176179465703803
"What types of quantum systems are available through IBM Quantum Services?
","IBM Quantum Services provides access to more than 20 currently available quantum systems (known as backends).  IBM's quantum processors are made up of superconducting transmon qubits, and users can utilize these systems via the universal, gate-based, circuit model of quantum computation.  Additionally, users have access to 5 different types of simulators, simulating from 32 up to 5000 qubits to represent different aspects of the quantum backends.",4.557783337139601
"What types of quantum systems are available through IBM Quantum Services?
","Simulator backends currently available: https://quantum-computing.ibm.com/services?services=simulators

IBM's Documentation

IBM Quantum Insider",4.4220391315091865
"What types of quantum systems are available through IBM Quantum Services?
",and view the results of your past jobs. More information about using these IBM quantum resources can be found on the IBM's Documentation or our https://docs.olcf.ornl.gov/quantum/quantum_systems/ibm_quantum.html.,4.391052068972049
"How can I optimize my job submission strategy to maximize resource utilization on Frontier?
","Submit the batch script to the batch scheduler.

Optionally monitor the job before and during execution.

The following sections describe in detail how to create, submit, and manage jobs for execution on Frontier. Frontier uses SchedMD's Slurm Workload Manager as the batch scheduling system.",4.2803948287304285
